target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	change	GeneID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias.Synonyms	EC_number	BUSCO	PFAM	InterPro	EggNog	COG	GO.Terms	Secreted	Membrane	Protease	CAZyme	antiSMASH	Notes	ProtID	CAZyme_new	COG_new	EggNog_new	GO.Terms_new	InterPro_new	PFAM_new	Protease_new	Secreted_new	KO
XANPAGTX0501_004513-T1	6.15534605009141e-14	8.53372258255495e-13	2.65472878763143	0.353740557019526	4.87945588650576	2.61937990790078	0.0181983698185762	0.862043211657936	0.223421782651166	0.862043211657936	culture	XANPAGTX0501_004513	mRNA	Xp_GTX0501_7	85711	86340	-	NA	hypothetical protein	NA	NA	NA	NA	IPR000608 Ubiquitin-conjugating enzyme E2;IPR016135 Ubiquitin-conjugating enzyme/RWD-like	ENOG503P2N5	O:(O) Posttranslational modification, protein turnover, chaperones	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_004513_T1_XANPAGTX0501_004513	NA	O:(O) Posttranslational modification, protein turnover, chaperones	ENOG503P1T8, ENOG503P2N5	NA	IPR000608 Ubiquitin-conjugating enzyme E2, IPR016135 Ubiquitin-conjugating enzyme/RWD-like, IPR023313 Ubiquitin-conjugating enzyme, active site	PF00179	NA	NA	
XANPAGTX0501_003209-T1	1.21587242137889e-09	1.00090906148351e-08	2.63454920535911	0.433446864633351	2.43697398050254	3.01817158271161	0.137125668015105	1.1844861123276	0.972502750503696	1.1844861123276	culture	XANPAGTX0501_003209	mRNA	Xp_GTX0501_5	112954	113271	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_003209_T1_XANPAGTX0501_003209	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_004550-T1	0.00979874504487479	0.0209622546182498	2.62728505813665	1.01720324158032	4.90397079462131	8.75280403038694	0.143628304826381	7.13496813224353	0.218917073290889	7.13496813224353	culture	XANPAGTX0501_004550	mRNA	Xp_GTX0501_7	180052	183606	+	YRB30	Ran-specific GTPase-activating protein 30, variant 2	NA	NA	NA	PF05508	IPR008812 GTP-binding nuclear protein Ran-related	ENOG503NTWZ	S:(S) Function unknown	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_004550_T1_XANPAGTX0501_004550	NA	S:(S) Function unknown	ENOG503NTWZ	NA	IPR008812 GTP-binding nuclear protein Ran-related	PF05508	NA	NA	
XANPAGTX0501_010564-T1	0.00226338279565709	0.00578344821577818	2.62539780663113	0.859855359971466	5.70243665078407	6.74687218411289	0.0199212212295906	5.18103232961933	0.115592335165153	5.18103232961933	culture	XANPAGTX0501_010564	mRNA	Xp_GTX0501_39	4701	5758	+	NA	hypothetical protein	NA	NA	NA	PF07690	IPR011701 Major facilitator superfamily;IPR036259 MFS transporter superfamily	ENOG503P0C6	S:(S) Function unknown	GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA];GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010564_T1_XANPAGTX0501_010564	NA	S:(S) Function unknown	ENOG503NZPM, ENOG503P0C6	GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA], GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	IPR011701 Major facilitator superfamily, IPR020846 Major facilitator superfamily domain, IPR036259 MFS transporter superfamily	PF07690	NA	NA	
XANPAGTX0501_004512-T1	2.6710260031589e-16	4.71569853180915e-15	2.62223764286915	0.32028025854264	4.26735013877977	2.42332284455367	0.0444498033898017	0.677143526902495	0.363235808504559	0.677143526902495	culture	XANPAGTX0501_004512	mRNA	Xp_GTX0501_7	85302	85661	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_004512_T1_XANPAGTX0501_004512	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_005686-T1	0.00301416708620573	0.00745818304195959	2.61438064969949	0.88136398435866	4.35295217399913	6.98641034716658	0.0394784872835419	5.42492511535827	0.340722084259463	5.42492511535827	culture	XANPAGTX0501_005686	mRNA	Xp_GTX0501_8	1494734	1495244	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_005686_T1_XANPAGTX0501_005686	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_002465-T1	5.62652678587612e-16	9.51028614264145e-15	2.60837333217205	0.322135051164361	6.10146215974134	2.41318639559653	0.00519793976809092	0.724777308593558	0.0864834951831931	0.724777308593558	culture	XANPAGTX0501_002465	mRNA	Xp_GTX0501_4	64856	66227	+	NA	hypothetical protein	NA	NA	NA	NA	NA	ENOG503NWRJ	S:(S) Function unknown	NA	NA	NA	NA	NA	Cluster_1	NA	XANPAGTX0501_002465_T1_XANPAGTX0501_002465	NA	S:(S) Function unknown	ENOG503NWRJ, ENOG503NZ63, ENOG503P3CS	NA	NA	NA	NA	NA	
XANPAGTX0501_010563-T1	0.00173574287380782	0.00457522540081553	2.59789006862121	0.829446398069217	4.98431337289134	6.36232000439145	0.00725353670879274	4.83233924822499	0.204758542155627	4.83233924822499	culture	XANPAGTX0501_010563	mRNA	Xp_GTX0501_39	4022	4348	+	NA	hypothetical protein	NA	NA	NA	NA	NA	ENOG503P0C6	S:(S) Function unknown	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010563_T1_XANPAGTX0501_010563	NA	S:(S) Function unknown	ENOG503NZPM, ENOG503P0C6	GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA], GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	IPR011701 Major facilitator superfamily, IPR020846 Major facilitator superfamily domain, IPR036259 MFS transporter superfamily	PF07690	NA	NA	
XANPAGTX0501_007295-T1	4.4752365153841e-19	1.05068713537718e-17	2.58216617563309	0.289332997934437	8.07489448972236	2.24295711740901	0.000826647355958067	0.588055113799929	0.0461850670892654	0.588055113799929	culture	XANPAGTX0501_007295	mRNA	Xp_GTX0501_12	91496	94983	-	NA	hypothetical protein	NA	NA	NA	PF06609;PF07690	IPR011701 Major facilitator superfamily;IPR020846 Major facilitator superfamily domain;IPR036259 MFS transporter superfamily	ENOG503NUAW	U:(U) Intracellular trafficking, secretion, and vesicular transport	GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA];GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_007295_T1_XANPAGTX0501_007295	NA	U:(U) Intracellular trafficking, secretion, and vesicular transport	ENOG503NUAW	GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA], GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	IPR011701 Major facilitator superfamily, IPR020846 Major facilitator superfamily domain, IPR036259 MFS transporter superfamily	PF06609, PF07690	NA	NA	
XANPAGTX0501_006867-T1	1.02402837632537e-22	3.27718591328335e-21	2.55334612419868	0.260291310195498	6.10657045051939	2.09749903711739	0.00520714123552608	0.471390082809679	0.0861705809080889	0.471390082809679	culture	XANPAGTX0501_006867	mRNA	Xp_GTX0501_11	94655	96149	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_006867_T1_XANPAGTX0501_006867	NA	S:(S) Function unknown	ENOG503NWRJ, ENOG503NZ63, ENOG503P3CS	NA	NA	NA	NA	NA	
XANPAGTX0501_005706-T1	0.0006087404057621	0.00178412832039803	2.54971569104792	0.743858334237603	2.62090532632474	5.38661273523189	0.0151550157425365	3.87720171420944	0.906028788944566	3.87720171420944	culture	XANPAGTX0501_005706	mRNA	Xp_GTX0501_8	1539667	1542141	+	NA	hypothetical protein	NA	NA	NA	PF14765	IPR001227 Acyl transferase domain superfamily;IPR016035 Acyl transferase/acyl hydrolase/lysophospholipase;IPR020807 Polyketide synthase, dehydratase domain;IPR042104 Polyketide synthase, dehydratase domain superfamily	ENOG503NWJ7	I:(I) Lipid transport and metabolism	GO_function: GO:0016740 - transferase activity [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_005706_T1_XANPAGTX0501_005706	NA	I:(I) Lipid transport and metabolism, Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	ENOG503NWJ7	GO_function: GO:0003824 - catalytic activity [Evidence IEA], GO_function: GO:0016740 - transferase activity [Evidence IEA]	IPR001227 Acyl transferase domain superfamily, IPR014030 Beta-ketoacyl synthase, N-terminal, IPR014031 Beta-ketoacyl synthase, C-terminal, IPR014043 Acyl transferase, IPR016035 Acyl transferase/acyl hydrolase/lysophospholipase, IPR016036 Malonyl-CoA ACP transacylase, ACP-binding, IPR016039 Thiolase-like, IPR020801 None, IPR020807 Polyketide synthase, dehydratase domain, IPR020841 Polyketide synthase, beta-ketoacyl synthase domain, IPR032821 Polyketide synthase, C-terminal extension, IPR042104 Polyketide synthase, dehydratase domain superfamily	PF00698, PF02801, PF14765, PF16197	NA	NA	
XANPAGTX0501_010500-T1	3.1338240278889e-05	0.000122152038714308	2.5405381324221	0.610190377203076	1.96678439714808	4.1471556960721	0.0296369268975801	2.58952819282557	1.13773894193227	2.58952819282557	culture	XANPAGTX0501_010500	mRNA	Xp_GTX0501_37	35905	36594	+	NA	hypothetical protein	NA	NA	NA	NA	NA	ENOG503PYP7	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010500_T1_XANPAGTX0501_010500	NA	NA	ENOG503PYP7	NA	NA	NA	NA	NA	
XANPAGTX0501_000850-T1	4.13466611768027e-22	1.2443216053344e-20	2.53487808644593	0.262200059273918	7.46081267287717	2.0806559017338	0.0012183464428606	0.482394401866871	0.0412653097335078	0.482394401866871	culture	XANPAGTX0501_000850	mRNA	Xp_GTX0501_1	2356073	2357534	+	NA	hypothetical protein	NA	NA	NA	NA	NA	ENOG503P7C3	NA	NA	SignalP(1-19,cutsite=ALA-QS,prob=0.4721)	NA	NA	NA	NA	NA	XANPAGTX0501_000850_T1_XANPAGTX0501_000850	NA	NA	ENOG503P7C3	NA	NA	NA	NA	SignalP(1-19,cutsite=ALA-QS,prob=0.4721)	
XANPAGTX0501_006926-T1	4.293431247198e-19	1.01013885593504e-17	2.52849368512475	0.283173340873349	3.99008968685221	2.15012309966924	0.0475263310300864	0.516548729666477	0.441291390727624	0.516548729666477	culture	XANPAGTX0501_006926	mRNA	Xp_GTX0501_11	242554	244052	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-22,cutsite=VAA-LP,prob=0.4035)	NA	NA	NA	NA	NA	XANPAGTX0501_006926_T1_XANPAGTX0501_006926	NA	NA	NA	NA	NA	NA	NA	SignalP(1-18,cutsite=ARA-LF,prob=0.7050), SignalP(1-19,cutsite=SLA-SP,prob=0.7603), SignalP(1-20,cutsite=VLA-SP,prob=0.8347), SignalP(1-21,cutsite=AIA-VP,prob=0.7580), SignalP(1-21,cutsite=SYA-LP,prob=0.8963), SignalP(1-22,cutsite=VAA-LP,prob=0.4035)	
XANPAGTX0501_000924-T1	0.00617243062548093	0.0139545688306119	2.5228546273673	0.921261630405159	4.59800627364482	7.35613856415584	0.022859611402593	5.94746764025195	0.281340194223586	5.94746764025195	culture	XANPAGTX0501_000924	mRNA	Xp_GTX0501_1	2552033	2552555	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cluster_2	NA	XANPAGTX0501_000924_T1_XANPAGTX0501_000924	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_009613-T1	1.4596151359951e-83	6.75376086884401e-81	2.51567328338638	0.129893442094286	6.23971529825927	1.7043959668956	0.00399759555237877	0.11469035220682	0.0782393153056602	0.11469035220682	culture	XANPAGTX0501_009613	mRNA	Xp_GTX0501_23	81927	83832	-	NA	hypothetical protein	NA	NA	NA	PF12697	IPR000073 Alpha/beta hydrolase fold-1;IPR029058 Alpha/Beta hydrolase fold	ENOG503NZZ0	NA	NA	SignalP(1-29,cutsite=TYA-AP,prob=0.9642)	NA	NA	NA	NA	NA	XANPAGTX0501_009613_T1_XANPAGTX0501_009613	NA	S:(S) Function unknown	ENOG503NZZ0	NA	IPR000073 Alpha/beta hydrolase fold-1, IPR029058 Alpha/Beta hydrolase fold	PF12697	NA	SignalP(1-19,cutsite=ALA-AS,prob=0.5463), SignalP(1-19,cutsite=VFA-AA,prob=0.3323), SignalP(1-23,cutsite=VVA-AP,prob=0.7101), SignalP(1-29,cutsite=TYA-AP,prob=0.9642)	
XANPAGTX0501_010129-T1	4.13864371279829e-05	0.000157557896573963	2.51442339697017	0.6133337993863	2.72605368451016	4.14007962167717	0.0596218746457816	2.58659823886474	0.867928766458333	2.58659823886474	culture	XANPAGTX0501_010129	mRNA	Xp_GTX0501_29	66412	66870	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010129_T1_XANPAGTX0501_010129	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_004949-T1	2.53470759714276e-05	0.000100492423656802	2.51160103931811	0.596340878408576	3.18398287937997	3.99707996643569	0.0602897801803107	2.44133016551854	0.704012571492467	2.44133016551854	culture	XANPAGTX0501_004949	mRNA	Xp_GTX0501_7	1179827	1180126	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_004949_T1_XANPAGTX0501_004949	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_006180-T2	0.000401675601525585	0.00123357509815864	2.49041661871389	0.703710194184596	4.68265804296684	4.91730240971403	0.445272653780204	3.03825974723572	0.26272678402217	3.03825974723572	culture	XANPAGTX0501_006180	mRNA	Xp_GTX0501_9	1305795	1307867	+	TRP2	anthranilate synthase component 1, variant 2	NA	4.1.3.27	EOG09262L1P	PF00425;PF04715	IPR005801 ADC synthase;IPR006805 Anthranilate synthase component I, N-terminal;IPR015890 Chorismate-utilising enzyme, C-terminal;IPR019999 Anthranilate synthase component I-like	ENOG503NVS2	E:(E) Amino acid transport and metabolism	GO_process: GO:0009058 - biosynthetic process [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_006180_T2_XANPAGTX0501_006180	NA	E:(E) Amino acid transport and metabolism	ENOG503NVS2	GO_function: GO:0004049 - anthranilate synthase activity [Evidence IEA], GO_process: GO:0000162 - tryptophan biosynthetic process [Evidence IEA], GO_process: GO:0009058 - biosynthetic process [Evidence IEA]	IPR005256 Anthranilate synthase component I, PabB-like, IPR005801 ADC synthase, IPR006805 Anthranilate synthase component I, N-terminal, IPR015890 Chorismate-utilising enzyme, C-terminal, IPR019999 Anthranilate synthase component I-like	PF00425, PF04715	NA	NA	K01657
XANPAGTX0501_001727-T1	0.00251991337916496	0.00637150229408627	2.48382554621605	0.822202888812958	3.89673630130759	6.13554225856437	0.0167522810063861	4.73868180299238	0.469184532391237	4.73868180299238	culture	XANPAGTX0501_001727	mRNA	Xp_GTX0501_3	75168	76047	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_001727_T1_XANPAGTX0501_001727	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_006247-T1	0.00120822454508617	0.00330394818349716	2.48374327825414	0.767314155003791	3.98657068398308	5.54362413032495	0.0214652186601122	4.12023431732999	0.442328603757058	4.12023431732999	culture	XANPAGTX0501_006247	mRNA	Xp_GTX0501_9	1468537	1468905	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_006247_T1_XANPAGTX0501_006247	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_004804-T1	0.00365982431888127	0.00882761708539889	2.47804290224079	0.852708439612977	2.56550484263024	6.47491780968481	1.13499968586105	3.97985491170407	0.926091619664512	3.97985491170407	culture	XANPAGTX0501_004804	mRNA	Xp_GTX0501_7	800179	801426	+	NA	hypothetical protein	NA	NA	NA	PF00076	IPR000504 RNA recognition motif domain;IPR012677 Nucleotide-binding alpha-beta plait domain superfamily;IPR034215 RBM42, RNA recognition motif;IPR035979 RNA-binding domain superfamily	ENOG503NV9Q	A:(A) RNA processing and modification	GO_function: GO:0003676 - nucleic acid binding [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_004804_T1_XANPAGTX0501_004804	NA	A:(A) RNA processing and modification	ENOG503NV9Q	GO_function: GO:0003676 - nucleic acid binding [Evidence IEA]	IPR000504 RNA recognition motif domain, IPR012677 Nucleotide-binding alpha-beta plait domain superfamily, IPR034215 RBM42, RNA recognition motif, IPR035979 RNA-binding domain superfamily	PF00076	NA	NA	K25079
XANPAGTX0501_010213-T1	0.000109158288301457	0.000377868700619602	2.47574268169754	0.639846224346402	6.21803338926759	4.31695855601366	0.0238040562093693	2.85613563087031	0.0795215494920195	2.85613563087031	culture	XANPAGTX0501_010213	mRNA	Xp_GTX0501_30	136951	138478	+	NA	hypothetical protein	NA	NA	NA	PF08240	IPR002328 Alcohol dehydrogenase, zinc-type, conserved site;IPR011032 GroES-like superfamily;IPR013154 Alcohol dehydrogenase-like, N-terminal;IPR036291 NAD(P)-binding domain superfamily	ENOG503NUTE	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	GO_function: GO:0008270 - zinc ion binding [Evidence IEA];GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA];GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010213_T1_XANPAGTX0501_010213	NA	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	ENOG503NUTE	GO_function: GO:0008270 - zinc ion binding [Evidence IEA], GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA], GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	IPR002328 Alcohol dehydrogenase, zinc-type, conserved site, IPR011032 GroES-like superfamily, IPR013154 Alcohol dehydrogenase-like, N-terminal, IPR036291 NAD(P)-binding domain superfamily	PF08240	NA	NA	
XANPAGTX0501_002773-T4	0.00184498719994202	0.00482424837658491	2.4680789206726	0.792546320754109	2.17646950817741	5.791116491758	0.90579361661563	3.51277372098225	1.06527590600028	3.51277372098225	culture	XANPAGTX0501_002773	mRNA	Xp_GTX0501_4	790890	792757	-	NA	hypothetical protein	NA	NA	NA	PF03881	IPR011009 Protein kinase-like domain superfamily;IPR016477 Fructosamine/Ketosamine-3-kinase	ENOG503P2EP	G:(G) Carbohydrate transport and metabolism	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_002773_T4_XANPAGTX0501_002773	NA	G:(G) Carbohydrate transport and metabolism	ENOG503NZHR, ENOG503P2EP	NA	IPR011009 Protein kinase-like domain superfamily, IPR016477 Fructosamine/Ketosamine-3-kinase	PF03881	NA	NA	
XANPAGTX0501_002629-T1	1.40391876705112e-26	6.04283639848941e-25	2.45468527679381	0.230051508974087	7.30969152700938	1.87278522503109	0.00123608415195117	0.371054748378254	0.0420093066551945	0.371054748378254	culture	XANPAGTX0501_002629	mRNA	Xp_GTX0501_4	478843	480360	+	ARO8_2	Aromatic/aminoadipate aminotransferase 1	NA	2.5.1.54	NA	PF01474	IPR002480 DAHP synthetase, class II	ENOG503NXFG	E:(E) Amino acid transport and metabolism	GO_function: GO:0003849 - 3-deoxy-7-phosphoheptulonate synthase activity [Evidence IEA];GO_process: GO:0009073 - aromatic amino acid family biosynthetic process [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_002629_T1_XANPAGTX0501_002629	NA	E:(E) Amino acid transport and metabolism	ENOG503NXFG	GO_function: GO:0003849 - 3-deoxy-7-phosphoheptulonate synthase activity [Evidence IEA], GO_process: GO:0009073 - aromatic amino acid family biosynthetic process [Evidence IEA]	IPR002480 DAHP synthetase, class II	PF01474	NA	NA	K01626
XANPAGTX0501_000566-T1	1.56246668267728e-05	6.46949758058583e-05	2.44188701366054	0.565291843674277	2.93838879401455	3.66566736709431	0.0418191398457336	2.20608407322431	0.791280161771413	2.20608407322431	culture	XANPAGTX0501_000566	mRNA	Xp_GTX0501_1	1670610	1670876	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000566_T1_XANPAGTX0501_000566	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_001976-T1	3.91545587315179e-05	0.000149934956797761	2.43629969761317	0.592425879452527	9.79757028499616	3.87190583757829	0.000594891293034641	2.46828642662422	0.113669508655114	2.46828642662422	culture	XANPAGTX0501_001976	mRNA	Xp_GTX0501_3	793746	795619	+	NA	hypothetical protein	NA	NA	NA	PF03171;PF14226	IPR005123 Oxoglutarate/iron-dependent dioxygenase;IPR026992 Non-haem dioxygenase N-terminal domain;IPR027443 Isopenicillin N synthase-like superfamily	ENOG503P2MN	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA];GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	NA	NA	NA	NA	Cluster_1	NA	XANPAGTX0501_001976_T1_XANPAGTX0501_001976	NA	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	ENOG503NVWS, ENOG503P2MN	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA], GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	IPR005123 Oxoglutarate/iron-dependent dioxygenase, IPR026992 Non-haem dioxygenase N-terminal domain, IPR027443 Isopenicillin N synthase-like superfamily	PF03171, PF14226	NA	NA	
XANPAGTX0501_010018-T1	5.2073517662521e-12	5.87039911148192e-11	2.43243228451551	0.352536317936441	6.19911735346338	2.32950336320493	0.00407140695800852	0.870187162514181	0.0806440828677781	0.870187162514181	culture	XANPAGTX0501_010018	mRNA	Xp_GTX0501_27	152141	154200	+	NA	hypothetical protein	NA	NA	NA	NA	NA	ENOG503NZ47	S:(S) Function unknown	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010018_T1_XANPAGTX0501_010018	NA	S:(S) Function unknown	ENOG503NZ47	NA	NA	NA	NA	NA	
XANPAGTX0501_001978-T1	1.35690354793337e-15	2.22576276215659e-14	2.42616136496297	0.303675759756581	8.81781156495009	2.10435825151504	0.000390077009018035	0.648322656818647	0.0630370451239171	0.648322656818647	culture	XANPAGTX0501_001978	mRNA	Xp_GTX0501_3	797129	801105	+	NA	hypothetical protein	NA	NA	NA	PF00067;PF00175;PF00258;PF00667	IPR001128 Cytochrome P450;IPR001433 Oxidoreductase FAD/NAD(P)-binding;IPR002401 Cytochrome P450, E-class, group I;IPR003097 Sulfite reductase [NADPH] flavoprotein alpha-component-like, FAD-binding;IPR008254 Flavodoxin/nitric oxide synthase;IPR017927 FAD-binding domain, ferredoxin reductase-type;IPR017938 Riboflavin synthase-like beta-barrel;IPR017972 Cytochrome P450, conserved site;IPR023173 NADPH-cytochrome p450 reductase, FAD-binding, alpha-helical domain superfamily;IPR023206 Bifunctional cytochrome P450/NADPH--cytochrome P450 reductase;IPR029039 Flavoprotein-like superfamily;IPR036396 Cytochrome P450 superfamily;IPR039261 Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	ENOG503NXJJ	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	GO_function: GO:0020037 - heme binding [Evidence IEA];GO_function: GO:0005506 - iron ion binding [Evidence IEA];GO_function: GO:0070330 - aromatase activity [Evidence IEA];GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA];GO_function: GO:0003958 - NADPH-hemoprotein reductase activity [Evidence IEA];GO_function: GO:0016705 - oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [Evidence IEA];GO_function: GO:0010181 - FMN binding [Evidence IEA];GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	NA	NA	NA	NA	Cluster_1	SMCOG1034:cytochrome P450	XANPAGTX0501_001978_T1_XANPAGTX0501_001978	NA	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	ENOG503NXJJ	GO_function: GO:0003958 - NADPH-hemoprotein reductase activity [Evidence IEA], GO_function: GO:0005506 - iron ion binding [Evidence IEA], GO_function: GO:0010181 - FMN binding [Evidence IEA], GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA], GO_function: GO:0016705 - oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [Evidence IEA], GO_function: GO:0020037 - heme binding [Evidence IEA], GO_function: GO:0070330 - aromatase activity [Evidence IEA], GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	IPR001128 Cytochrome P450, IPR001433 Oxidoreductase FAD/NAD(P)-binding, IPR002401 Cytochrome P450, E-class, group I, IPR003097 Sulfite reductase [NADPH] flavoprotein alpha-component-like, FAD-binding, IPR008254 Flavodoxin/nitric oxide synthase, IPR017927 FAD-binding domain, ferredoxin reductase-type, IPR017938 Riboflavin synthase-like beta-barrel, IPR017972 Cytochrome P450, conserved site, IPR023173 NADPH-cytochrome p450 reductase, FAD-binding, alpha-helical domain superfamily, IPR023206 Bifunctional cytochrome P450/NADPH--cytochrome P450 reductase, IPR029039 Flavoprotein-like superfamily, IPR036396 Cytochrome P450 superfamily, IPR039261 Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	PF00067, PF00175, PF00258, PF00667	NA	NA	K14338
XANPAGTX0501_010487-T1	8.13819752418247e-07	4.32414753617447e-06	2.41686943666003	0.490036039577197	1.05201120983834	3.09640634149406	0.0674997269973272	1.62172804187298	1.40752117091905	1.62172804187298	culture	XANPAGTX0501_010487	mRNA	Xp_GTX0501_37	8541	9775	-	NA	hypothetical protein	NA	NA	NA	NA	IPR027417 P-loop containing nucleoside triphosphate hydrolase	ENOG503NZ4C	D:(D) Cell cycle control, cell division, chromosome partitioning	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010487_T1_XANPAGTX0501_010487	NA	D:(D) Cell cycle control, cell division, chromosome partitioning, K:(K) Transcription, Z:(Z) Cytoskeleton	ENOG503NYQ3, ENOG503NZ4C, ENOG503Q4A8	GO_function: GO:0005515 - protein binding [Evidence IEA]	IPR001680 WD40 repeat, IPR011659 WD40-like beta propeller, IPR011990 Tetratricopeptide-like helical domain superfamily, IPR013026 None, IPR015943 WD40/YVTN repeat-like-containing domain superfamily, IPR017986 None, IPR019734 Tetratricopeptide repeat, IPR019775 WD40 repeat, conserved site, IPR027417 P-loop containing nucleoside triphosphate hydrolase, IPR036322 WD40-repeat-containing domain superfamily	PF00400, PF07676, PF13374	NA	NA	
XANPAGTX0501_010126-T2	4.87087917262361e-16	8.29618300797319e-15	2.40755168387642	0.296691091005399	5.08075633961787	2.05331436764543	0.0274911880050203	0.591723402006106	0.188973416312171	0.591723402006106	culture	XANPAGTX0501_010126	mRNA	Xp_GTX0501_29	60424	61772	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010126_T2_XANPAGTX0501_010126	NA	NA	NA	GO_function: GO:0008237 - metallopeptidase activity [Evidence IEA]	IPR024079 Metallopeptidase, catalytic domain superfamily	NA	NA	SignalP(1-24,cutsite=TEA-AP,prob=0.9796)	
