TranscriptID	Function	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	change
XANPAGTX0501_002775-T1	Transporters	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_002777-T1	Lipid metabolism	0.000510914492618623	0.00152601007007257	-0.375149099217526	0.107957572691038	6.21192704810651	0.0908525198774313	0.00210212761170881	0.0554482292531124	0.0798836258459992	0.0798836258459992	low_logFC
XANPAGTX0501_002779-T1	Transporters	0.00583250241666387	0.0132589435695092	-0.213804905126347	0.0775483679097664	7.470459138697	0.0522772033818256	0.000581500879475343	0.0417221153465789	0.0412509521482781	0.0417221153465789	low_logFC
XANPAGTX0501_002780-T1	Protein ubiquitination	1.82046059080066e-65	4.04324297216827e-63	-4.72599606855526	0.276566700552736	5.36687288158581	6.13011096758527	0.025758421489654	0.512303114039443	0.14960178802839	0.512303114039443	lichen
XANPAGTX0501_002786-T1	Transporters	1.36105411703123e-05	5.70789500363739e-05	-0.411671533858146	0.0946360085167813	6.95457691776187	0.10332769649234	0.00105320526850253	0.0619474401807945	0.0476770792975367	0.0619474401807945	low_logFC
XANPAGTX0501_002790-T1	Stress response genes	0.00268738190760762	0.00675648088838185	-0.299419701433824	0.0997598957096674	7.06089382666454	0.0900306142883343	0.000850396262169308	0.0691570349643397	0.0454237703122497	0.0691570349643397	low_logFC
XANPAGTX0501_002804-T1	Protein ubiquitination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_002810-T1	Transcription factors	0.000103925947954266	0.000362013065254743	-0.553331722466499	0.142565769129772	9.14069132541088	0.214790634098176	0.000113451389445425	0.14286240032169	0.0750726866737581	0.14286240032169	low_logFC
XANPAGTX0501_002814-T1	mTOR signaling pathway	3.11270404646337e-09	2.41724324727103e-08	0.645248664153627	0.108892780471359	8.09001912514899	0.185032535944822	0.000351640094391079	0.083060707433603	0.0464134369800421	0.083060707433603	low_logFC
XANPAGTX0501_002817-T1	Cell division, proliferation and growth	0.0170206702100234	0.0340996829663196	0.26505192148679	0.111074157490765	6.38506033398522	0.075698780107895	0.0168283147534251	0.0433707850505433	0.0699593944295326	0.0699593944295326	low_logFC
XANPAGTX0501_002817-T2	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_002817-T3	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_002829-T1	Transporters	0.000406837790760686	0.00124804797414293	-0.331697643266731	0.0938162930381832	7.89587404614052	0.0873440926200681	0.000370943417621363	0.0615430343493772	0.0437727681894323	0.0615430343493772	low_logFC
XANPAGTX0501_002836-T1	RNA binding proteins	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_002845-T1	Transporters	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_002846-T1	MAPK signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_002847-T1	cAMP signaling pathway	7.86034918503546e-11	7.61021601567731e-10	-0.758184708508042	0.116585525330462	7.84236146066962	0.236618152796637	0.00240184633688827	0.0932121427038806	0.0431506527954025	0.0932121427038806	low_logFC
XANPAGTX0501_002850-T1	Cell division, proliferation and growth	0.00919921805894925	0.0198171322104038	-0.297203388672805	0.114108844734471	6.90127148899151	0.110514794764462	0.00103359403274263	0.0905611991780731	0.0491486058318469	0.0905611991780731	low_logFC
XANPAGTX0501_002857-T1	Ribosomal genes	1.30379800337718e-06	6.68143831449174e-06	0.471174669554997	0.0973667531372817	8.51822112557535	0.120081950481078	0.00020031754235306	0.0664885811392075	0.0547078070821772	0.0664885811392075	low_logFC
XANPAGTX0501_002864-T1	Cell wall remodeling	0.00166082630856626	0.00439945632913821	0.242611967585602	0.0771419386324578	7.58535225368383	0.0304421200900703	0.000528644771745874	0.0157056411576572	0.0413327088137256	0.0413327088137256	low_logFC
XANPAGTX0501_002871-T1	Protein ubiquitination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_002874-T1	Transcription factors	5.76495250759256e-07	3.15991103636799e-06	0.430079921831124	0.0860344072524158	6.84227263874323	0.0633489852681216	0.00107668135270732	0.0164274734986497	0.0509919918603963	0.0509919918603963	low_logFC
XANPAGTX0501_002885-T1	Ribosomal genes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_002891-T1	Cell division, proliferation and growth	0.000391347645811996	0.00120577963222766	-0.438610564281273	0.123696845483709	8.06719578026342	0.152121640774998	0.000911509054346772	0.106722475595812	0.0460703463544202	0.106722475595812	low_logFC
XANPAGTX0501_002891-T2	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_002893-T1	Ribosomal genes	0.000655708128788963	0.00190868644041977	0.307333757985691	0.0901944171034464	6.69912466222753	0.0467420356595311	0.00118582313279314	0.0226786839436147	0.0560399253786763	0.0560399253786763	low_logFC
XANPAGTX0501_002902-T1	Transcription factors	0.00335765930541884	0.00820714135158515	0.241670501338239	0.082398645967984	8.15697656316068	0.0365186488838032	0.000287834086924836	0.0223668250770148	0.0474730458751739	0.0474730458751739	low_logFC
XANPAGTX0501_002921-T1	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_002947-T1	Cell division, proliferation and growth	7.22217382147203e-11	7.06005636333159e-10	-1.53489133719177	0.235558404674669	6.09344081852499	0.968261628364694	0.00329766483935122	0.387030040354667	0.08697746968397	0.387030040354667	lichen
XANPAGTX0501_002949-T1	mTOR signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_002958-T1	Lipid metabolism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_002971-T1	Transporters	2.49035118238081e-05	9.90166483363367e-05	0.474869171687925	0.112643757108239	6.09450118547853	0.109675053808299	0.00234586529389761	0.0526400794411541	0.0869119852976143	0.0869119852976143	low_logFC
XANPAGTX0501_002973-T1	Transporters	0.00614893305167644	0.0139071082563884	-0.244893123650496	0.0893858004623925	6.72830679793457	0.0305279971246648	0.00122799209467826	0.0148056154339595	0.0549762682555886	0.0549762682555886	low_logFC
XANPAGTX0501_002982-T1	mTOR signaling pathway	7.26111626228502e-05	0.000262739316039997	0.306757668110051	0.0773163848671281	7.40214707850528	0.0420903648728152	0.00062554777071341	0.0185071748603024	0.0414253476520473	0.0414253476520473	low_logFC
XANPAGTX0501_002983-T1	RNA binding proteins	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_002989-T1	Transporters	0.00194207304500028	0.0050507543711307	0.324534015468539	0.104723837927077	6.29117300050932	0.0639671807735965	0.00191699495425416	0.0369790408569196	0.0752307559062999	0.0752307559062999	low_logFC
XANPAGTX0501_003014-T1	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003026-T1	Protein ubiquitination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003031-T1	Cell surface and cell wall proteins	6.49431414631317e-21	1.76330950109554e-19	0.767600693185939	0.0818192975763743	7.02092941789877	0.181680595803451	0.000928605542598749	0.0339700351467725	0.0461630179402227	0.0461630179402227	low_logFC
XANPAGTX0501_003035-T1	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003055-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003061-T1	MAPK signaling pathway	4.77939643462386e-09	3.60320416880502e-08	0.488100999486796	0.08336942382954	7.69292727194437	0.107000770606676	0.000501844979791721	0.0483910518909867	0.0418219826941379	0.0483910518909867	low_logFC
XANPAGTX0501_003063-T1	cAMP signaling pathway	1.715411480774e-13	2.24377438091817e-12	0.586477279615925	0.0795839766776367	7.73105772309233	0.122049199675066	0.00246405491363694	0.0344925323622137	0.0420896108153503	0.0420896108153503	low_logFC
XANPAGTX0501_003063-T2	cAMP signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003066-T1	Transcription factors	6.10850694393949e-07	3.33505258664936e-06	-0.473976288813312	0.0950279876122617	6.72280939045004	0.112951300934524	0.00834739760952672	0.0502568652231123	0.0551762216886036	0.0551762216886036	low_logFC
XANPAGTX0501_003066-T2	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003085-T1	Protein ubiquitination	0.0139308829103875	0.0286592172508064	-0.245393445720319	0.0997923487357069	6.41361283986477	0.0570996836346414	0.00161891647980026	0.0419066042073269	0.0684340705789082	0.0684340705789082	low_logFC
XANPAGTX0501_003089-T1	Protein ubiquitination	0.00358687495878735	0.00867994038294477	-0.235491409346225	0.0808587874768031	7.07845497435879	0.0540060321156458	0.00087771111722448	0.0406801847796169	0.0451147466928665	0.0451147466928665	low_logFC
XANPAGTX0501_003091-T1	Ribosomal genes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003096-T1	MAPK signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003097-T1	Cell surface and cell wall proteins	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003112-T1	Cell wall remodeling	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003115-T1	Transporters	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003116-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003124-T1	Cell surface and cell wall proteins	7.95234625450572e-08	4.98931102577887e-07	-1.00863723802409	0.187890915500252	7.50663952302447	0.495059254393947	0.000668657292185657	0.247669660294525	0.0412266923453809	0.247669660294525	lichen
XANPAGTX0501_003128-T1	Transporters	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003132-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003152-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003159-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003163-T1	Transporters	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003177-T1	Acetyl-CoA production and metabolism	0.000244026080875852	0.000782306474632315	3.0184530708829	0.82281444607653	3.7122101092999	6.88140650564974	0.0392818952181788	4.72322903530369	0.52651933863674	4.72322903530369	culture
XANPAGTX0501_003187-T1	Acetyl-CoA production and metabolism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003195-T1	Transporters	2.36624552078097e-05	9.4454193056336e-05	-0.905938289895782	0.214312017594747	6.9011851899717	0.517744083445518	0.00130620448149651	0.321785062437412	0.0491511495162699	0.321785062437412	low_logFC
XANPAGTX0501_003212-T1	Protein ubiquitination	2.16628641089607e-18	4.81132211860017e-17	-3.20392204100158	0.366234497865502	2.94217447821406	3.48874281680937	0.100364832154699	0.843154213192421	0.789920950818219	0.843154213192421	lichen
XANPAGTX0501_003213-T1	Protein ubiquitination	2.50763113230975e-10	2.26400355482112e-09	-2.70673508684673	0.427839959924678	2.01935129669616	3.07732656295409	0.167826520147441	1.11467736711158	1.11981466560785	1.11981466560785	lichen
XANPAGTX0501_003223-T1	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003240-T1	Transporters	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003248-T1	Transporters	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003253-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003264-T1	Protein ubiquitination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003266-T1	RNA binding proteins	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003269-T1	Transporters	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003273-T1	Cell division, proliferation and growth	0.0191270058442737	0.0377274244939004	0.181354202932248	0.0774010302948106	7.66402028188819	0.0254038679360311	0.00049116817038062	0.0172847117684882	0.0416518516952205	0.0416518516952205	low_logFC
XANPAGTX0501_003276-T1	MAPK signaling pathway	0.00171308819181579	0.00452733088294011	-0.248740839557912	0.0793195853606687	7.9041247837207	0.029871465441288	0.000385524035463748	0.0144723825602898	0.043872603924703	0.043872603924703	low_logFC
XANPAGTX0501_003279-T1	mTOR signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003280-T1	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003291-T1	Ribosomal genes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003319-T1	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003324-T1	Lipid metabolism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003325-T1	cAMP signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003334-T1	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003337-T1	Transporters	0.00141240674239268	0.00380606087703729	0.494603130273713	0.154945827475946	6.19412899894141	0.224313051704391	0.0208361042409338	0.148049231215961	0.0809404495819707	0.148049231215961	low_logFC
XANPAGTX0501_003337-T2	Transporters	3.18335613764423e-44	3.57082524328679e-42	-2.03477552792126	0.145870835955075	7.99408140196937	1.1845128279681	0.00160157465796994	0.14808026532739	0.045031042935216	0.14808026532739	lichen
XANPAGTX0501_003352-T1	Transporters	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003353-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003372-T1	RNA binding proteins	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003380-T1	Cell surface and cell wall proteins	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003382-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003383-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003385-T1	Transcription factors	0.000194171506373552	0.000634011931278533	0.320354472970891	0.0859670158434434	6.8461751964731	0.0552920546711086	0.00112298136301615	0.0294788612538917	0.0508641522182762	0.0508641522182762	low_logFC
XANPAGTX0501_003388-T1	Transcription factors	0.00462948663841881	0.0108186972053116	-0.287855674441409	0.101653134247454	8.66646663355532	0.0909110426838608	0.000179068717233001	0.0725107719474398	0.0585299230328734	0.0725107719474398	low_logFC
XANPAGTX0501_003415-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003427-T1	RNA binding proteins	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003432-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003439-T1	Transporters	1.92117833468195e-07	1.14028249100177e-06	0.717063325641142	0.13771651988064	6.19478700920301	0.257828236121674	0.00248859358399906	0.130926279829762	0.0809013510760068	0.130926279829762	low_logFC
XANPAGTX0501_003440-T1	Transporters	6.08157036917646e-06	2.75994437881915e-05	0.632937928263851	0.139921133702193	6.49483726181681	0.233447942599961	0.00186551159255842	0.135855054818732	0.0643488876502651	0.135855054818732	low_logFC
XANPAGTX0501_003454-T1	Acetyl-CoA production and metabolism	1.59777854894702e-20	4.2346851518035e-19	1.35177351216043	0.145566770236397	7.46378098415535	0.602808220331289	0.000729210293039625	0.148329260665562	0.0412605357357225	0.148329260665562	culture
XANPAGTX0501_003462-T1	MAPK signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003480-T1	Cell surface and cell wall proteins	2.85592726058601e-11	2.93115270136854e-10	-0.978122262519622	0.147001734547979	8.98634770233	0.386941755651919	0.000143876174136035	0.151867849062532	0.0688715025330861	0.151867849062532	low_logFC
XANPAGTX0501_003481-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003483-T1	Cell division, proliferation and growth	0.00518073991631038	0.0119534261622718	-0.601748199998577	0.215250205119209	5.62628250889299	0.405257171739879	0.00453103692391654	0.321395196317041	0.122403048921898	0.321395196317041	low_logFC
XANPAGTX0501_003487-T1	Acetyl-CoA production and metabolism	0.000589736997225969	0.00173576182194392	0.298695440180425	0.0869237888565438	8.13870306444832	0.0736671341156172	0.000308424964887969	0.052842333452771	0.0471758867708172	0.052842333452771	low_logFC
XANPAGTX0501_003493-T1	Transcription factors	3.55080383982685e-06	1.68872276836305e-05	-0.410052963538165	0.0884482269643221	6.76182750064227	0.0899100913552273	0.00126499349826126	0.0481676168051007	0.0537663901582551	0.0537663901582551	low_logFC
XANPAGTX0501_003500-T1	Cell wall remodeling	9.62467993335634e-09	6.94941941872055e-08	-0.679872363992155	0.118502186329375	9.58625169129587	0.202978613027517	7.69770915750513e-05	0.0899925526517285	0.0987066334473131	0.0987066334473131	low_logFC
XANPAGTX0501_003502-T1	MAPK signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003506-T1	Transcription factors	6.44413984230917e-14	8.90076777970688e-13	0.769984851672361	0.102682098276943	6.90324187879988	0.220469289582156	0.00111696592571853	0.0730519000928114	0.0490906610236931	0.0730519000928114	low_logFC
XANPAGTX0501_003516-T1	Transcription factors	3.13783344631931e-05	0.000122265404987284	-0.370695185969834	0.089040383564057	7.46264631294706	0.0883018643619187	0.000610421868979568	0.0551602933264623	0.0412623232377314	0.0551602933264623	low_logFC
XANPAGTX0501_003517-T1	Lipid metabolism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003522-T1	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003532-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003532-T2	Transcription factors	0.00138586140078095	0.00373906483373967	-0.434979976467733	0.136034133984882	5.80244000471616	0.173060910640085	0.017705024535884	0.112470088024096	0.107328605176598	0.112470088024096	low_logFC
XANPAGTX0501_003533-T1	Cell division, proliferation and growth	0.00335737575706051	0.00820714135158515	-0.436106603058614	0.14869118134418	5.35737818248819	0.126745626146252	0.0047887063965629	0.0771000531277881	0.150737147104944	0.150737147104944	low_logFC
XANPAGTX0501_003536-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003555-T1	RNA binding proteins	4.39656947825641e-07	2.45593078752703e-06	-0.659664505737486	0.130602501979094	7.21777169932095	0.225027230975711	0.000812679940485323	0.11917458760202	0.0429981342002795	0.11917458760202	low_logFC
XANPAGTX0501_003556-T1	RNA binding proteins	1.49265385382436e-11	1.58773190102677e-10	-0.894089698992081	0.132484961309366	8.69381536971173	0.319894998768724	0.000196446324752438	0.123274659003573	0.0592970220285568	0.123274659003573	low_logFC
XANPAGTX0501_003557-T1	Cell division, proliferation and growth	6.65608448538735e-15	1.01812421777171e-13	-0.827014383441075	0.10615203411124	6.25832576712268	0.243858908963971	0.00212180666888791	0.0725743170008267	0.0771445342474775	0.0771445342474775	low_logFC
XANPAGTX0501_003560-T1	Lipid metabolism	5.12358089109881e-10	4.43817205894324e-09	0.881740368032818	0.141866737868085	7.70542941484023	0.331844866039454	0.000516474197875686	0.141060730902805	0.0419043203343409	0.141060730902805	low_logFC
XANPAGTX0501_003565-T1	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003569-T1	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003600-T1	Defense	0.00831281014567694	0.0181184998366521	-0.445509179868847	0.168811455550362	6.11672320234235	0.243168435264467	0.00239674452697006	0.198067073924978	0.0855524805994513	0.198067073924978	low_logFC
XANPAGTX0501_003605-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003607-T1	Cell wall remodeling	1.93576441847382e-08	1.33764501907601e-07	-0.822101527816344	0.14634270455362	7.21929486148719	0.315066437267892	0.000859428382900261	0.149792371062544	0.0429788136767545	0.149792371062544	low_logFC
XANPAGTX0501_003614-T1	Protein ubiquitination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003616-T1	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003620-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003622-T1	Ribosomal genes	0.00104554878602914	0.00289763395778727	-0.347604928432274	0.106042600203598	6.25773704288337	0.0482089788221529	0.00192392553942304	0.0165901699962414	0.0771790656267763	0.0771790656267763	low_logFC
XANPAGTX0501_003631-T1	Cell division, proliferation and growth	7.76876599032819e-06	3.4426235563685e-05	0.603150555989195	0.134888974838559	7.67787815684461	0.214817163456312	0.000541457221756399	0.127451206527605	0.0417298813913056	0.127451206527605	low_logFC
XANPAGTX0501_003633-T1	Ribosomal genes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003638-T1	Cell division, proliferation and growth	1.25644414211457e-06	6.46262723398905e-06	-0.37345298440132	0.0770558669436768	7.48837291688872	0.068908970169085	0.00053486744834073	0.03459002264031	0.0412331240209727	0.0412331240209727	low_logFC
XANPAGTX0501_003644-T1	Chromatin regulation	3.50609593033131e-12	4.04731759941051e-11	0.568800878142152	0.0817738120016133	7.02595485103305	0.122126040302699	0.000974776021355165	0.0413819534484195	0.0460645029845807	0.0460645029845807	low_logFC
XANPAGTX0501_003645-T1	Protein ubiquitination	1.62400312641137e-31	9.4421752454441e-30	-1.0832225849096	0.0927462671692361	6.61707459132015	0.340105973943432	0.00145815723396588	0.0455384359672956	0.0590515494922677	0.0590515494922677	lichen
XANPAGTX0501_003653-T1	MAPK signaling pathway	0.000971866422513315	0.00271784855754479	-0.295287404321424	0.0895204503543355	7.579608537624	0.0762664172377705	0.000526075654555573	0.0558476433266576	0.0413177040771463	0.0558476433266576	low_logFC
XANPAGTX0501_003654-T1	Chromatin regulation	7.44548767216424e-07	3.99045080112856e-06	0.482747504596333	0.0975372028452489	8.00591806236081	0.123080790594702	0.000351642051600741	0.0665709514494526	0.0451932258490686	0.0665709514494526	low_logFC
XANPAGTX0501_003655-T1	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003668-T1	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003682-T1	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003685-T1	Cell wall remodeling	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003688-T1	RNA binding proteins	0.0259542998334676	0.0491712482832105	0.17421307164965	0.0782313852729381	7.27588425134998	0.0228511717069331	0.000722646060077755	0.0150675350152403	0.0423294410748004	0.0423294410748004	low_logFC
XANPAGTX0501_003691-T1	Cell division, proliferation and growth	6.90977031873428e-06	3.08536386769378e-05	0.398946594212576	0.0887248099964641	7.33928686977022	0.0933839812575943	0.000689499103330183	0.0546865957041651	0.0417740911082705	0.0546865957041651	low_logFC
XANPAGTX0501_003693-T1	Cell surface and cell wall proteins	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003699-T1	Transporters	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003700-T1	Cell division, proliferation and growth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003709-T1	Protein ubiquitination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003709-T2	Protein ubiquitination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003710-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003711-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003711-T2	Transcription factors	0.000441476264480797	0.00134133896499569	0.749139480259766	0.213189419493303	5.01544014822744	0.449290562882247	0.079166947086208	0.240548385021167	0.199520594986891	0.240548385021167	low_logFC
XANPAGTX0501_003719-T1	Chromatin regulation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003720-T1	Chromatin regulation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003736-T1	Cell division, proliferation and growth	6.99286592192933e-06	3.11995886151166e-05	-0.524288949744075	0.116666660192166	5.99839736897158	0.152012417433991	0.00266303392112312	0.0833635136910822	0.0930840818885475	0.0930840818885475	low_logFC
XANPAGTX0501_003740-T1	Ribosomal genes	3.88052653773735e-06	1.83375520006695e-05	0.412111745885294	0.0892464786985348	8.13782999498679	0.0966963286156112	0.000325021696940458	0.0557041689188512	0.0471618406542458	0.0557041689188512	low_logFC
XANPAGTX0501_003745-T1	Protein ubiquitination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003752-T1	RNA binding proteins	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003756-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003761-T1	Transcription factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003773-T1	Ribosomal genes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_003775-T1	RNA interference	2.33647463644253e-16	4.17147119577079e-15	-2.2746512212269	0.27728091884793	6.84210338666384	1.82140980269299	0.0107511278437205	0.530093024682453	0.0509975531835134	0.530093024682453	lichen
XANPAGTX0501_003775-T2	Cell division, proliferation and growth	2.04845867992217e-05	8.28108250474545e-05	-2.05798314446277	0.483146536854573	5.81346519804433	2.64745777843456	0.0412203802192027	1.60084298251224	0.10646154330289	1.60084298251224	lichen
XANPAGTX0501_003777-T1	Chromatin regulation	0.00649221492803412	0.014562636052382	-0.246704028315757	0.0906391339903238	7.09071166168739	0.0710181527173828	0.000877123968720558	0.0569143357742186	0.0449039189590896	0.0569143357742186	low_logFC
XANPAGTX0501_003780-T1	Acetyl-CoA production and metabolism	3.95886559385231e-05	0.000151440587046951	-0.616017556231327	0.149887456678038	7.44417171663135	0.247730960116378	0.00215704405274137	0.155881401897597	0.0412979589700253	0.155881401897597	low_logFC
