querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
GTX0494.bin.19.fa,GTX0481.bin.18.fa,20660991,172595,0.96126753,0.8067021,0.99164635,21493487,25611674,0.9612675225755597,3
GTX0494.bin.19.fa,GTX0493.bin.28.fa,23008664,348341,0.93079215,0.8983663,0.9848604,24719443,25611674,0.9307921703575602,3
GTX0494.bin.19.fa,GTX0494.bin.19.fa,25611168,0,0.9999803,0.9999803,1.0,25611674,25611674,0.9999802433843255,3
GTX0494.bin.19.fa,coassembly.bin.335.fa,17084490,114908,0.9770335,0.6670587,0.99327415,17486084,25611674,0.9770335084745103,3
coassembly.bin.335.fa,GTX0465.bin.21.fa,16315144,85445,0.760655,0.9330359,0.99476284,21448810,17486084,0.9330358929992558,3
coassembly.bin.335.fa,GTX0466.bin.35.fa,16389747,89223,0.7455143,0.9373023,0.9945562,21984485,17486084,0.9373023142288462,3
coassembly.bin.335.fa,GTX0484.bin.40.fa,15961057,76629,0.79090697,0.91278625,0.995199,20180701,17486084,0.9127862476241106,3
coassembly.bin.335.fa,GTX0468.bin.24.fa,16940102,204476,0.6552798,0.9687762,0.98792946,25851708,17486084,0.9687761994051955,3
coassembly.bin.335.fa,GTX0486_487.bin.46.fa,16032916,146846,0.7716642,0.91689575,0.990841,20777064,17486084,0.9168957440671107,3
coassembly.bin.335.fa,GTX0481.bin.18.fa,16328448,82796,0.75969285,0.9337967,0.9949293,21493487,17486084,0.9337967265855522,3
coassembly.bin.335.fa,GTX0493.bin.28.fa,16489791,116648,0.6670778,0.9430237,0.99292606,24719443,17486084,0.9430236638460618,3
coassembly.bin.335.fa,GTX0494.bin.19.fa,17076268,114072,0.6667377,0.97656333,0.99331987,25611674,17486084,0.9765633059980725,3
coassembly.bin.335.fa,coassembly.bin.335.fa,17484833,0,0.9999285,0.9999285,1.0,17486084,17486084,0.9999284573950348,3
GTX0466.bin.15.fa,GTX0466.bin.15.fa,27330800,0,0.99999595,0.99999595,1.0,27330910,27330910,0.9999959752529279,4
GTX0466.bin.15.fa,coassembly.bin.142.fa,26486942,7477,1.0052061,0.9691204,0.9997177,26349761,27330910,1.0052061572778592,4
coassembly.bin.142.fa,GTX0466.bin.15.fa,26468014,7677,0.96842784,1.0044879,0.99970996,27330910,26349761,1.0044878205916175,4
coassembly.bin.142.fa,coassembly.bin.142.fa,26349630,0,0.99999505,0.99999505,1.0,26349761,26349761,0.9999950284179048,4
GTX0486_487.bin.12.fa,GTX0486_487.bin.12.fa,24641291,0,0.9998735,0.9998735,1.0,24644408,24644408,0.9998735210032231,5
GTX0486_487.bin.12.fa,coassembly.bin.76.fa,22578544,55964,0.88606334,0.9161731,0.99752134,25481863,24644408,0.9161731131865696,5
coassembly.bin.76.fa,GTX0486_487.bin.12.fa,22579672,55991,0.9162189,0.88610756,0.99752027,24644408,25481863,0.9162188842190894,5
coassembly.bin.76.fa,coassembly.bin.76.fa,25479195,0,0.9998953,0.9998953,1.0,25481863,25481863,0.9998952980792652,5
GTX0481.bin.1.fa,GTX0481.bin.1.fa,29849772,0,0.999908,0.999908,1.0,29852520,29852520,0.9999079474697613,6
GTX0481.bin.1.fa,coassembly.bin.378.fa,29132212,3947,0.8812672,0.9758711,0.9998645,33057185,29852520,0.9758711157383029,6
coassembly.bin.378.fa,GTX0481.bin.1.fa,29131093,3911,0.97583365,0.88123333,0.9998658,29852520,33057185,0.9758336314656183,6
coassembly.bin.378.fa,coassembly.bin.378.fa,33053427,0,0.99988633,0.99988633,1.0,33057185,33057185,0.9998863182088856,6
coassembly.bin.64.fa,coassembly.bin.64.fa,22349037,0,0.9998079,0.9998079,1.0,22353331,22353331,0.9998079033500644,7
coassembly.bin.376.fa,coassembly.bin.376.fa,23215769,0,0.99989897,0.99989897,1.0,23218115,23218115,0.9998989582056941,8
