querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
coassembly.bin.83.fa,GTX0468.bin.9.fa,3153558,11307,0.86677283,0.90303266,0.99641454,3638275,3492186,0.9030326563361746,28
coassembly.bin.83.fa,coassembly.bin.83.fa,3491677,0,0.99985427,0.99985427,1.0,3492186,3492186,0.9998542460224055,28
GTX0486_487.bin.21.fa,GTX0486_487.bin.21.fa,3148114,0,0.99998665,0.99998665,1.0,3148156,3148156,0.9999866588568038,29
GTX0486_487.bin.21.fa,coassembly.bin.289.fa,3051128,853,0.98649585,0.9691794,0.99972045,3092895,3148156,0.9864958234922298,29
coassembly.bin.289.fa,GTX0486_487.bin.21.fa,3051106,853,0.9691724,0.9864887,0.99972045,3148156,3092895,0.9864887104153228,29
coassembly.bin.289.fa,coassembly.bin.289.fa,3092846,0,0.99998415,0.99998415,1.0,3092895,3092895,0.9999841572377982,29
GTX0466.bin.47.fa,GTX0466.bin.47.fa,8656610,0,0.9998654,0.9998654,1.0,8657775,8657775,0.9998654388685315,30
GTX0466.bin.47.fa,coassembly.bin.118.fa,8118540,4840,0.9609012,0.93771666,0.99940383,8448881,8657775,0.9609012128351672,30
coassembly.bin.118.fa,GTX0466.bin.47.fa,8118425,4802,0.9377034,0.9608876,0.9994085,8657775,8448881,0.960887601565225,30
coassembly.bin.118.fa,coassembly.bin.118.fa,8447686,0,0.99985856,0.99985856,1.0,8448881,8448881,0.9998585611514709,30
GTX0486_487.bin.90.fa,GTX0486_487.bin.90.fa,4999227,0,0.9999118,0.9999118,1.0,4999668,4999668,0.9999117941431311,31
GTX0486_487.bin.90.fa,coassembly.bin.304.fa,4622908,14059,0.9716068,0.924643,0.99695885,4758003,4999668,0.9716067854517957,31
coassembly.bin.304.fa,GTX0486_487.bin.90.fa,4621644,13816,0.9243902,0.97134113,0.9970106,4999668,4758003,0.971341127779869,31
coassembly.bin.304.fa,coassembly.bin.304.fa,4757526,0,0.99989974,0.99989974,1.0,4758003,4758003,0.9998997478564011,31
GTX0468.bin.68.fa,GTX0468.bin.68.fa,3352213,0,0.9998613,0.9998613,1.0,3352678,3352678,0.9998613049031252,32
GTX0468.bin.68.fa,coassembly.bin.275.fa,2994144,13363,0.8963102,0.8930604,0.995537,3340522,3352678,0.8963102173851871,32
coassembly.bin.275.fa,GTX0468.bin.68.fa,2993642,13276,0.89291066,0.89615995,0.9955653,3352678,3340522,0.8961599414702253,32
coassembly.bin.275.fa,coassembly.bin.275.fa,3340052,0,0.99985933,0.99985933,1.0,3340522,3340522,0.999859303426231,32
GTX0465.bin.32.fa,GTX0465.bin.32.fa,4960084,0,0.99992883,0.99992883,1.0,4960437,4960437,0.9999288369149735,33
GTX0465.bin.32.fa,GTX0484.bin.11.fa,1635688,221032,0.34085476,0.32974675,0.8648691,4798783,4960437,0.34085475421580846,33
GTX0465.bin.32.fa,GTX0468.bin.19.fa,1727768,258073,0.38805738,0.34830964,0.85063213,4452352,4960437,0.38805736833026677,33
GTX0465.bin.32.fa,GTX0486_487.bin.73.fa,1739575,259170,0.38953754,0.35068986,0.8510153,4465744,4960437,0.38953755522036193,33
GTX0465.bin.32.fa,GTX0493.bin.21.fa,1332388,200980,0.3243485,0.26860294,0.84915805,4107890,4960437,0.32434850981890945,33
GTX0465.bin.32.fa,GTX0494.bin.21.fa,1498336,223085,0.3358871,0.30205727,0.8511115,4460832,4960437,0.33588711702211604,33
GTX0465.bin.32.fa,coassembly.bin.144.fa,3123387,22856,0.93178666,0.62965965,0.9926823,3352041,4960437,0.931786633874705,33
GTX0465.bin.32.fa,coassembly.bin.290.fa,1002903,154689,0.30503595,0.20218037,0.84575874,3287819,4960437,0.30503595240492254,33
GTX0465.bin.32.fa,coassembly.bin.354.fa,1406612,208250,0.3058176,0.28356615,0.8519492,4599513,4960437,0.30581759416703463,33
GTX0465.bin.32.fa,coassembly.bin.363.fa,1422260,216942,0.30293077,0.2867207,0.8474667,4695000,4960437,0.3029307774227902,33
GTX0465.bin.32.fa,coassembly.bin.73.fa,1596723,237640,0.22248611,0.3218916,0.8511702,7176731,4960437,0.32189159946996604,33
GTX0484.bin.11.fa,GTX0465.bin.32.fa,1634089,220828,0.3294244,0.34052154,0.8648617,4960437,4798783,0.3405215447333209,33
GTX0484.bin.11.fa,GTX0484.bin.11.fa,4798355,0,0.99991083,0.99991083,1.0,4798783,4798783,0.9999108107201347,33
GTX0484.bin.11.fa,GTX0468.bin.19.fa,1346600,208115,0.30244687,0.28061283,0.84545153,4452352,4798783,0.30244688649954,33
GTX0484.bin.11.fa,GTX0486_487.bin.73.fa,1347476,208015,0.30173606,0.28079537,0.8456262,4465744,4798783,0.30173606010555015,33
GTX0484.bin.11.fa,GTX0493.bin.21.fa,1047390,164147,0.2549703,0.21826158,0.84327996,4107890,4798783,0.25497031322649827,33
GTX0484.bin.11.fa,GTX0494.bin.21.fa,1191188,185268,0.26703268,0.2482271,0.8444679,4460832,4798783,0.267032697039476,33
GTX0484.bin.11.fa,coassembly.bin.144.fa,1067707,148453,0.31852445,0.22249538,0.8609609,3352041,4798783,0.31852444525589035,33
GTX0484.bin.11.fa,coassembly.bin.290.fa,823941,129631,0.25060412,0.17169791,0.84266955,3287819,4798783,0.25060412388881503,33
GTX0484.bin.11.fa,coassembly.bin.354.fa,3930863,11100,0.85462594,0.81913745,0.9971762,4599513,4798783,0.854625913656511,33
GTX0484.bin.11.fa,coassembly.bin.363.fa,1161639,179584,0.24742045,0.2420695,0.8454046,4695000,4798783,0.24742044728434504,33
GTX0484.bin.11.fa,coassembly.bin.73.fa,1363102,194285,0.18993355,0.2840516,0.8574685,7176731,4798783,0.28405160224998716,33
GTX0468.bin.19.fa,GTX0465.bin.32.fa,1733748,259343,0.34951517,0.38940048,0.8504148,4960437,4452352,0.38940047866835326,33
GTX0468.bin.19.fa,GTX0484.bin.11.fa,1350471,208642,0.2814195,0.30331632,0.8455043,4798783,4452352,0.3033163146130405,33
GTX0468.bin.19.fa,GTX0468.bin.19.fa,4452274,0,0.9999825,0.9999825,1.0,4452352,4452352,0.9999824811695032,33
GTX0468.bin.19.fa,GTX0486_487.bin.73.fa,4151640,95737,0.92966366,0.93245995,0.97694,4465744,4452352,0.932459967226311,33
GTX0468.bin.19.fa,GTX0493.bin.21.fa,1986440,260493,0.483567,0.4461552,0.8688644,4107890,4452352,0.4835669893789756,33
GTX0468.bin.19.fa,GTX0494.bin.21.fa,2629482,306677,0.58946,0.59058267,0.8833698,4460832,4452352,0.5905826852863385,33
GTX0468.bin.19.fa,coassembly.bin.144.fa,1120688,170788,0.33433005,0.25170696,0.84760433,3352041,4452352,0.33433003951920637,33
GTX0468.bin.19.fa,coassembly.bin.290.fa,2007567,238780,0.6106075,0.45090035,0.88106,3287819,4452352,0.6106075182362533,33
GTX0468.bin.19.fa,coassembly.bin.354.fa,1213994,187726,0.26393968,0.27266353,0.845365,4599513,4452352,0.2726635270526679,33
GTX0468.bin.19.fa,coassembly.bin.363.fa,2037437,274666,0.4339589,0.45760915,0.86519045,4695000,4452352,0.4576091468060028,33
GTX0468.bin.19.fa,coassembly.bin.73.fa,1542506,235770,0.21493156,0.34644744,0.84715134,7176731,4452352,0.3464474506957222,33
GTX0486_487.bin.73.fa,GTX0465.bin.32.fa,1740843,259444,0.3509455,0.3898215,0.85096645,4960437,4465744,0.38982149446990244,33
GTX0486_487.bin.73.fa,GTX0484.bin.11.fa,1350440,208476,0.28141302,0.30239978,0.8456237,4798783,4465744,0.30239977929769374,33
GTX0486_487.bin.73.fa,GTX0468.bin.19.fa,4156923,95456,0.93364656,0.9308467,0.97703683,4452352,4465744,0.9336465310918813,33
GTX0486_487.bin.73.fa,GTX0486_487.bin.73.fa,4465585,0,0.9999644,0.9999644,1.0,4465744,4465744,0.999964395630381,33
GTX0486_487.bin.73.fa,GTX0493.bin.21.fa,1979274,258297,0.48182255,0.4432126,0.86949915,4107890,4465744,0.48182254149940723,33
GTX0486_487.bin.73.fa,GTX0494.bin.21.fa,2648386,308641,0.5936978,0.59304476,0.8834607,4460832,4465744,0.5936977675913372,33
GTX0486_487.bin.73.fa,coassembly.bin.144.fa,1124505,171243,0.33546874,0.25180686,0.847717,3352041,4465744,0.33546874874143845,33
GTX0486_487.bin.73.fa,coassembly.bin.290.fa,2007071,238335,0.61045665,0.44943708,0.88125235,3287819,4465744,0.6104566583501099,33
GTX0486_487.bin.73.fa,coassembly.bin.354.fa,1215938,188364,0.26436234,0.27228117,0.84508747,4599513,4465744,0.2722811697222232,33
GTX0486_487.bin.73.fa,coassembly.bin.363.fa,2041164,275774,0.4347527,0.45707142,0.86489373,4695000,4465744,0.4570714308746762,33
GTX0486_487.bin.73.fa,coassembly.bin.73.fa,1542145,234741,0.21488126,0.34532768,0.8477828,7176731,4465744,0.34532767664245867,33
GTX0493.bin.21.fa,GTX0465.bin.32.fa,1334199,201209,0.26896805,0.32478938,0.8491912,4960437,4107890,0.3247893687513541,33
GTX0493.bin.21.fa,GTX0484.bin.11.fa,1054001,165406,0.21963923,0.25657967,0.8430685,4798783,4107890,0.2565796552488017,33
GTX0493.bin.21.fa,GTX0468.bin.19.fa,1983468,260277,0.44548768,0.48284352,0.8687768,4452352,4107890,0.48284350359917133,33
GTX0493.bin.21.fa,GTX0486_487.bin.73.fa,1978860,258331,0.44311988,0.48172176,0.8694546,4465744,4107890,0.48172175983290694,33
GTX0493.bin.21.fa,GTX0493.bin.21.fa,4107311,0,0.99985904,0.99985904,1.0,4107890,4107890,0.9998590517272857,33
GTX0493.bin.21.fa,GTX0494.bin.21.fa,1960620,245450,0.4395189,0.4772815,0.87481,4460832,4107890,0.47728152409144353,33
GTX0493.bin.21.fa,coassembly.bin.144.fa,846807,130392,0.2526243,0.20614159,0.8460192,3352041,4107890,0.2526242966598559,33
GTX0493.bin.21.fa,coassembly.bin.290.fa,1430647,185922,0.43513557,0.3482681,0.8700434,3287819,4107890,0.43513557163578653,33
GTX0493.bin.21.fa,coassembly.bin.354.fa,961089,151954,0.20895451,0.23396172,0.8418939,4599513,4107890,0.2339617175727685,33
GTX0493.bin.21.fa,coassembly.bin.363.fa,1681827,227462,0.3582166,0.40941384,0.864753,4695000,4107890,0.4094138353266519,33
GTX0493.bin.21.fa,coassembly.bin.73.fa,1379209,208256,0.19217789,0.33574632,0.8490033,7176731,4107890,0.33574633205855076,33
GTX0494.bin.21.fa,GTX0465.bin.32.fa,1498830,223367,0.30215684,0.33599785,0.8509724,4960437,4460832,0.33599785869541826,33
GTX0494.bin.21.fa,GTX0484.bin.11.fa,1194955,186115,0.2490121,0.26787716,0.84424937,4798783,4460832,0.26787715834176223,33
GTX0494.bin.21.fa,GTX0468.bin.19.fa,2624852,306497,0.5895428,0.58842206,0.88323265,4452352,4460832,0.589542785476081,33
GTX0494.bin.21.fa,GTX0486_487.bin.73.fa,2645524,308864,0.5924039,0.5930562,0.88325036,4465744,4460832,0.5930561832411532,33
GTX0494.bin.21.fa,GTX0493.bin.21.fa,1954363,244641,0.47575834,0.43811625,0.87482315,4107890,4460832,0.4757583576970172,33
GTX0494.bin.21.fa,GTX0494.bin.21.fa,4460230,0,0.99986506,0.99986506,1.0,4460832,4460832,0.9998650475965022,33
GTX0494.bin.21.fa,coassembly.bin.144.fa,973678,148253,0.29047316,0.21827273,0.8477392,3352041,4460832,0.2904731773865534,33
GTX0494.bin.21.fa,coassembly.bin.290.fa,2674391,23544,0.81342405,0.5995274,0.9911965,3287819,4460832,0.8134240358121904,33
GTX0494.bin.21.fa,coassembly.bin.354.fa,1078483,168586,0.23447765,0.24176723,0.8436823,4599513,4460832,0.2417672308663496,33
GTX0494.bin.21.fa,coassembly.bin.363.fa,1846522,232387,0.3932954,0.41394117,0.8741488,4695000,4460832,0.4139411661322372,33
GTX0494.bin.21.fa,coassembly.bin.73.fa,1376190,205317,0.19175722,0.30850524,0.85080767,7176731,4460832,0.30850522951772225,33
coassembly.bin.144.fa,GTX0465.bin.32.fa,3123316,22802,0.62964535,0.93176544,0.99269944,4960437,3352041,0.9317654527495338,33
coassembly.bin.144.fa,GTX0484.bin.11.fa,1068899,148555,0.22274376,0.31888005,0.86102057,4798783,3352041,0.31888004949820126,33
coassembly.bin.144.fa,GTX0468.bin.19.fa,1117884,170186,0.25107718,0.33349353,0.8477606,4452352,3352041,0.3334935342377972,33
coassembly.bin.144.fa,GTX0486_487.bin.73.fa,1120535,170447,0.25091788,0.3342844,0.8478878,4465744,3352041,0.334284395686091,33
coassembly.bin.144.fa,GTX0493.bin.21.fa,843792,129845,0.20540765,0.25172484,0.8461173,4107890,3352041,0.2517248446543464,33
coassembly.bin.144.fa,GTX0494.bin.21.fa,969651,147359,0.21736999,0.28927183,0.84802884,4460832,3352041,0.2892718197659277,33
coassembly.bin.144.fa,coassembly.bin.144.fa,3351516,0,0.99984336,0.99984336,1.0,3352041,3352041,0.9998433790040158,33
coassembly.bin.144.fa,coassembly.bin.290.fa,684050,105739,0.20805585,0.2040697,0.8454221,3287819,3352041,0.20805585708945656,33
coassembly.bin.144.fa,coassembly.bin.354.fa,958999,143011,0.20850012,0.28609404,0.8508747,4599513,3352041,0.28609405433883417,33
coassembly.bin.144.fa,coassembly.bin.363.fa,948271,145316,0.20197466,0.28289363,0.8467569,4695000,3352041,0.28289361615803627,33
coassembly.bin.144.fa,coassembly.bin.73.fa,1058567,160901,0.14749989,0.31579775,0.8480011,7176731,3352041,0.31579774829723145,33
coassembly.bin.290.fa,GTX0465.bin.32.fa,1000768,154572,0.20174997,0.3043866,0.8455466,4960437,3287819,0.3043865857579143,33
coassembly.bin.290.fa,GTX0484.bin.11.fa,828812,130671,0.17271295,0.25208566,0.8423394,4798783,3287819,0.2520856531335819,33
coassembly.bin.290.fa,GTX0468.bin.19.fa,1999472,237979,0.4490822,0.6081454,0.88097906,4452352,3287819,0.6081453997315546,33
coassembly.bin.290.fa,GTX0486_487.bin.73.fa,1998720,237564,0.44756708,0.60791665,0.88114196,4465744,3287819,0.6079166766783695,33
coassembly.bin.290.fa,GTX0493.bin.21.fa,1428301,185782,0.347697,0.43442202,0.869928,4107890,3287819,0.4344220287065681,33
coassembly.bin.290.fa,GTX0494.bin.21.fa,2674564,23583,0.59956616,0.8134767,0.9911825,4460832,3287819,0.8134766542805428,33
coassembly.bin.290.fa,coassembly.bin.144.fa,684583,105981,0.20422871,0.20821796,0.845189,3352041,3287819,0.20821797063646144,33
coassembly.bin.290.fa,coassembly.bin.290.fa,3287253,0,0.99982786,0.99982786,1.0,3287819,3287819,0.9998278494041186,33
coassembly.bin.290.fa,coassembly.bin.354.fa,766604,121026,0.1666707,0.2331649,0.8421271,4599513,3287819,0.23316490354243954,33
coassembly.bin.290.fa,coassembly.bin.363.fa,1291668,180860,0.27511567,0.3928647,0.8599795,4695000,3287819,0.3928646923690142,33
coassembly.bin.290.fa,coassembly.bin.73.fa,967754,148524,0.13484608,0.2943453,0.8465271,7176731,3287819,0.2943452787394927,33
coassembly.bin.354.fa,GTX0465.bin.32.fa,1405007,207901,0.28324258,0.30546865,0.8520285,4960437,4599513,0.305468644180373,33
coassembly.bin.354.fa,GTX0484.bin.11.fa,3932099,11337,0.81939507,0.85489464,0.9971168,4798783,4599513,0.8548946377583888,33
coassembly.bin.354.fa,GTX0468.bin.19.fa,1211505,187274,0.2721045,0.26339853,0.84542036,4452352,4599513,0.2721044966795078,33
coassembly.bin.354.fa,GTX0486_487.bin.73.fa,1216434,188245,0.27239224,0.26447016,0.84524846,4465744,4599513,0.2723922374412864,33
coassembly.bin.354.fa,GTX0493.bin.21.fa,960274,151848,0.23376332,0.20877732,0.8418701,4107890,4599513,0.23376331888146956,33
coassembly.bin.354.fa,GTX0494.bin.21.fa,1076363,168009,0.24129198,0.23401673,0.84391046,4460832,4599513,0.24129198319954664,33
coassembly.bin.354.fa,coassembly.bin.144.fa,959212,143018,0.2861576,0.20854643,0.85090053,3352041,4599513,0.2861575977143478,33
coassembly.bin.354.fa,coassembly.bin.290.fa,763971,120336,0.23236407,0.16609824,0.84248614,3287819,4599513,0.2323640687032954,33
coassembly.bin.354.fa,coassembly.bin.354.fa,4598942,0,0.99987584,0.99987584,1.0,4599513,4599513,0.9998758564221908,33
coassembly.bin.354.fa,coassembly.bin.363.fa,1068981,165070,0.22768499,0.23241177,0.8455819,4695000,4599513,0.23241177924706377,33
coassembly.bin.354.fa,coassembly.bin.73.fa,1199408,185656,0.16712455,0.26076847,0.8452103,7176731,4599513,0.2607684770105009,33
coassembly.bin.363.fa,GTX0465.bin.32.fa,1416063,215848,0.2854714,0.30161086,0.84757173,4960437,4695000,0.3016108626198083,33
coassembly.bin.363.fa,GTX0484.bin.11.fa,1163199,179987,0.24239458,0.24775271,0.8452655,4798783,4695000,0.24775271565495208,33
coassembly.bin.363.fa,GTX0468.bin.19.fa,2030282,273292,0.45600212,0.43243492,0.8653921,4452352,4695000,0.45600213100850967,33
coassembly.bin.363.fa,GTX0486_487.bin.73.fa,2034765,274360,0.45563853,0.43338978,0.8651638,4465744,4695000,0.45563852294264967,33
coassembly.bin.363.fa,GTX0493.bin.21.fa,1680137,227041,0.40900242,0.35785666,0.86486757,4107890,4695000,0.4090024319054308,33
coassembly.bin.363.fa,GTX0494.bin.21.fa,1847232,232194,0.41410032,0.39344665,0.8743017,4460832,4695000,0.41410032926593066,33
coassembly.bin.363.fa,coassembly.bin.144.fa,949840,145607,0.2833617,0.20230883,0.84670365,3352041,4695000,0.28336168919174914,33
coassembly.bin.363.fa,coassembly.bin.290.fa,1297144,181495,0.39453024,0.276282,0.8600811,3287819,4695000,0.3945302341765164,33
coassembly.bin.363.fa,coassembly.bin.354.fa,1069567,165156,0.23253918,0.2278098,0.8455861,4599513,4695000,0.23253918403970159,33
coassembly.bin.363.fa,coassembly.bin.363.fa,4694467,0,0.99988645,0.99988645,1.0,4695000,4695000,0.9998864749733759,33
coassembly.bin.363.fa,coassembly.bin.73.fa,1408081,211783,0.19620089,0.29991075,0.8495946,7176731,4695000,0.2999107561235357,33
coassembly.bin.73.fa,GTX0465.bin.32.fa,1594288,237153,0.3214007,0.22214682,0.8512483,4960437,7176731,0.32140071529988185,33
coassembly.bin.73.fa,GTX0484.bin.11.fa,1358548,193764,0.2831026,0.189299,0.8573742,4798783,7176731,0.28310261164132655,33
coassembly.bin.73.fa,GTX0468.bin.19.fa,1539892,235164,0.34586033,0.21456733,0.8472854,4452352,7176731,0.34586034527368903,33
coassembly.bin.73.fa,GTX0486_487.bin.73.fa,1539663,234202,0.3447719,0.21453542,0.8478875,4465744,7176731,0.34477189019343696,33
coassembly.bin.73.fa,GTX0493.bin.21.fa,1376539,207886,0.33509636,0.19180585,0.84897923,4107890,7176731,0.3350963633398168,33
coassembly.bin.73.fa,GTX0494.bin.21.fa,1380376,205838,0.30944362,0.1923405,0.85088265,4460832,7176731,0.3094436194862304,33
coassembly.bin.73.fa,coassembly.bin.144.fa,1054907,160001,0.31470588,0.1469899,0.8483269,3352041,7176731,0.3147058762109413,33
coassembly.bin.73.fa,coassembly.bin.290.fa,968890,148497,0.2946908,0.13500436,0.84673494,3287819,7176731,0.2946907965432404,33
coassembly.bin.73.fa,coassembly.bin.354.fa,1197088,185361,0.26026407,0.16680129,0.8451567,4599513,7176731,0.2602640757836754,33
coassembly.bin.73.fa,coassembly.bin.363.fa,1406003,211612,0.29946816,0.19591135,0.8494939,4695000,7176731,0.2994681576144835,33
coassembly.bin.73.fa,coassembly.bin.73.fa,7176125,0,0.99991554,0.99991554,1.0,7176731,7176731,0.9999155604410978,33
GTX0468.bin.14.fa,GTX0468.bin.14.fa,3862994,0,0.9999754,0.9999754,1.0,3863089,3863089,0.9999754082807826,34
GTX0468.bin.14.fa,coassembly.bin.58.fa,3737341,533,1.0004283,0.96744883,0.99985737,3735741,3863089,1.0004282952163974,34
coassembly.bin.58.fa,GTX0468.bin.14.fa,3717317,523,0.96226543,0.9950682,0.99985933,3863089,3735741,0.9950681805831828,34
coassembly.bin.58.fa,coassembly.bin.58.fa,3735589,0,0.9999593,0.9999593,1.0,3735741,3735741,0.9999593119544422,34
GTX0486_487.bin.1.fa,GTX0486_487.bin.1.fa,3459514,0,0.9998939,0.9998939,1.0,3459881,3459881,0.9998939269876623,35
GTX0486_487.bin.1.fa,coassembly.bin.5.fa,3117773,816,0.9612945,0.90112144,0.9997383,3243307,3459881,0.9612944442200507,35
coassembly.bin.5.fa,GTX0486_487.bin.1.fa,3117803,816,0.90113014,0.9613037,0.9997383,3459881,3243307,0.9613036940382147,35
coassembly.bin.5.fa,coassembly.bin.5.fa,3242929,0,0.9998835,0.9998835,1.0,3243307,3243307,0.9998834522911337,35
GTX0486_487.bin.41.fa,GTX0486_487.bin.41.fa,4883245,0,0.9998606,0.9998606,1.0,4883926,4883926,0.9998605629978833,36
GTX0486_487.bin.41.fa,coassembly.bin.343.fa,4349700,6085,0.9300292,0.89061546,0.9986011,4676950,4883926,0.9300291856872535,36
coassembly.bin.343.fa,GTX0486_487.bin.41.fa,4349641,6084,0.89060336,0.9300166,0.99860126,4883926,4676950,0.9300165706282941,36
coassembly.bin.343.fa,coassembly.bin.343.fa,4676315,0,0.9998642,0.9998642,1.0,4676950,4676950,0.9998642277552678,36
GTX0481.bin.29.fa,GTX0481.bin.29.fa,3113830,0,0.99988824,0.99988824,1.0,3114178,3114178,0.9998882530157236,37
GTX0481.bin.29.fa,GTX0493.bin.7.fa,2882424,84961,0.7819784,0.925581,0.9705245,3686066,3114178,0.9255810040402315,37
GTX0481.bin.29.fa,GTX0494.bin.3.fa,1526343,45319,0.75294167,0.4901271,0.9703088,2027173,3114178,0.7529416581613902,37
GTX0481.bin.29.fa,coassembly.bin.214.fa,2326537,58265,0.82754123,0.747079,0.97495633,2811385,3114178,0.8275412296786103,37
GTX0493.bin.7.fa,GTX0481.bin.29.fa,2882136,84998,0.92548853,0.7819003,0.9705087,3114178,3686066,0.925488523777382,37
GTX0493.bin.7.fa,GTX0493.bin.7.fa,3686040,0,0.99999297,0.99999297,1.0,3686066,3686066,0.9999929464095325,37
GTX0493.bin.7.fa,GTX0494.bin.3.fa,1975144,51475,0.9743342,0.53584063,0.9739386,2027173,3686066,0.9743342082792145,37
GTX0493.bin.7.fa,coassembly.bin.214.fa,2603871,55407,0.926188,0.7064092,0.9787213,2811385,3686066,0.9261879820800069,37
GTX0494.bin.3.fa,GTX0481.bin.29.fa,1526314,45321,0.4901178,0.75292736,0.9703069,3114178,2027173,0.7529273525249202,37
GTX0494.bin.3.fa,GTX0493.bin.7.fa,1975416,51569,0.5359144,0.9744684,0.9738946,3686066,2027173,0.9744683852833478,37
GTX0494.bin.3.fa,GTX0494.bin.3.fa,2027167,0,0.999997,0.999997,1.0,2027173,2027173,0.9999970402131442,37
GTX0494.bin.3.fa,coassembly.bin.214.fa,1474962,5743,0.52463895,0.7275955,0.9961063,2811385,2027173,0.7275955234210401,37
coassembly.bin.214.fa,GTX0481.bin.29.fa,2328492,58213,0.7477068,0.82823664,0.9749997,3114178,2811385,0.8282366164719525,37
coassembly.bin.214.fa,GTX0493.bin.7.fa,2602867,55290,0.7061368,0.92583084,0.97875804,3686066,2811385,0.9258308627242444,37
coassembly.bin.214.fa,GTX0494.bin.3.fa,1473921,5642,0.727082,0.5242686,0.99617213,2027173,2811385,0.7270820004015445,37
coassembly.bin.214.fa,coassembly.bin.214.fa,2811045,0,0.99987906,0.99987906,1.0,2811385,2811385,0.9998790631663753,37
GTX0466.bin.4.fa,GTX0466.bin.4.fa,3717790,0,0.9998806,0.9998806,1.0,3718234,3718234,0.9998805884729148,38
GTX0466.bin.4.fa,coassembly.bin.209.fa,3096808,8310,0.9277641,0.83287066,0.9973166,3337926,3718234,0.9277641265863893,38
coassembly.bin.209.fa,GTX0466.bin.4.fa,3096993,8356,0.83292043,0.92781955,0.9973019,3718234,3337926,0.9278195502237018,38
coassembly.bin.209.fa,coassembly.bin.209.fa,3337519,0,0.99987805,0.99987805,1.0,3337926,3337926,0.9998780679979125,38
coassembly.bin.357.fa,coassembly.bin.357.fa,4792682,0,0.9998623,0.9998623,1.0,4793342,4793342,0.9998623090111242,39
coassembly.bin.357.fa,coassembly.bin.63.fa,880998,131333,0.33995193,0.1837962,0.850927,2591537,4793342,0.33995192814148517,39
coassembly.bin.63.fa,coassembly.bin.357.fa,877772,131004,0.18312317,0.33870712,0.85075396,4793342,2591537,0.33870710701795886,39
coassembly.bin.63.fa,coassembly.bin.63.fa,2590933,0,0.99976695,0.99976695,1.0,2591537,2591537,0.9997669336768104,39
GTX0484.bin.21.fa,GTX0484.bin.21.fa,3163587,0,0.99982995,0.99982995,1.0,3164125,3164125,0.9998299687907399,40
GTX0484.bin.21.fa,coassembly.bin.133.fa,2842727,24507,0.8128508,0.8984244,0.9913791,3497231,3164125,0.8984243669260854,40
coassembly.bin.133.fa,GTX0484.bin.21.fa,2843099,24565,0.8985419,0.81295717,0.9913598,3164125,3497231,0.8985419349741239,40
coassembly.bin.133.fa,coassembly.bin.133.fa,3496809,0,0.99987936,0.99987936,1.0,3497231,3497231,0.9998793331066779,40
coassembly.bin.203.fa,coassembly.bin.203.fa,3989554,0,0.9998772,0.9998772,1.0,3990044,3990044,0.9998771943367041,41
coassembly.bin.204.fa,coassembly.bin.204.fa,3094100,0,0.99989855,0.99989855,1.0,3094414,3094414,0.9998985268293125,42
coassembly.bin.287.fa,coassembly.bin.287.fa,2456057,0,0.9998058,0.9998058,1.0,2456534,2456534,0.9998058239780113,43
GTX0466.bin.67.fa,GTX0466.bin.67.fa,2443819,0,0.9998257,0.9998257,1.0,2444245,2444245,0.9998257130524968,44
GTX0466.bin.67.fa,coassembly.bin.108.fa,1763229,17248,0.65596807,0.7213798,0.9902179,2687980,2444245,0.7213798125801628,44
coassembly.bin.108.fa,GTX0466.bin.67.fa,1763028,17248,0.72129756,0.65589327,0.99021685,2444245,2687980,0.7212975785978901,44
coassembly.bin.108.fa,coassembly.bin.108.fa,2687461,0,0.99980694,0.99980694,1.0,2687980,2687980,0.9998069182062367,44
GTX0465.bin.23.fa,GTX0465.bin.23.fa,4337883,0,0.99996495,0.99996495,1.0,4338035,4338035,0.9999649610941359,45
GTX0465.bin.23.fa,GTX0466.bin.45.fa,3794568,26543,0.7756236,0.87472045,0.993005,4892280,4338035,0.8747204667551092,45
GTX0465.bin.23.fa,GTX0484.bin.22.fa,4199859,18540,0.7256125,0.9681478,0.99558556,5788019,4338035,0.9681477904166287,45
GTX0465.bin.23.fa,GTX0486_487.bin.26.fa,3570045,24724,0.7304398,0.8229636,0.9930746,4887528,4338035,0.8229636229306587,45
GTX0465.bin.23.fa,coassembly.bin.68.fa,4159839,34629,0.72721446,0.9589224,0.9916754,5720237,4338035,0.9589224153332097,45
GTX0466.bin.45.fa,GTX0465.bin.23.fa,3794480,26415,0.8747002,0.7756056,0.9930386,4338035,4892280,0.8747001810727668,45
GTX0466.bin.45.fa,GTX0466.bin.45.fa,4891716,0,0.9998847,0.9998847,1.0,4892280,4892280,0.999884716328583,45
GTX0466.bin.45.fa,GTX0484.bin.22.fa,4541181,30718,0.784583,0.9282341,0.9932357,5788019,4892280,0.928234074909858,45
GTX0466.bin.45.fa,GTX0486_487.bin.26.fa,3876833,34198,0.7932094,0.7924389,0.9911789,4887528,4892280,0.7932093688261224,45
GTX0466.bin.45.fa,coassembly.bin.68.fa,4495004,40092,0.7858073,0.91879535,0.99108076,5720237,4892280,0.9187953265144269,45
GTX0484.bin.22.fa,GTX0465.bin.23.fa,4199997,18521,0.9681796,0.72563636,0.9955902,4338035,5788019,0.9681796020548474,45
