TranscriptID	ptm	avg_lddt	input_file	last_position_in_SP
FUN_002482-T1	0.26	30.6627194399569	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002482-T1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	19
FUN_002502-T1	0.45	45.1803144104803	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002502-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	20
FUN_002514-T1	0.2	56.1980722891566	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002514-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	17
FUN_002540-T1	0.9	93.1567782305006	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002540-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	25
FUN_002543-T1	0.64	67.8891677336748	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002543-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	27
FUN_002552-T1	0.87	90.2765397260274	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002552-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	17
FUN_002565-T1	0.29	48.6899825174825	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002565-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	21
FUN_002595-T1	0.62	57.9976935933148	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002595-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	21
FUN_002596-T1	0.9	90.0505538074261	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002596-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	20
FUN_002636-T1	0.88	86.6202358974359	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002636-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	19
FUN_002660-T1	0.32	51.5303675048356	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002660-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	19
FUN_002665-T1	0.35	40.8302020676692	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002665-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	27
FUN_002692-T1	0.92	91.5424517334441	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002692-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	17
FUN_002697-T1	0.38	55.2538509874327	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002697-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	19
FUN_002722-T1	0.54	64.9167577282531	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002722-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	20
FUN_002723-T1	0.86	86.9661684655092	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002723-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	23
FUN_002728-T1	0.72	76.3782065217391	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002728-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	18
FUN_002741-T1	0.69	71.4236610878661	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002741-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	17
FUN_002771-T1	0.61	76.0609150326797	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002771-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	34
FUN_002844-T1	0.42	61.6113725490196	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002844-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	18
FUN_002910-T1	0.76	74.9384959216966	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002910-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	22
FUN_002960-T1	0.73	75.1972824021285	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002960-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	35
FUN_002963-T1	0.61	66.5376421800948	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002963-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	21
FUN_002987-T1	0.9	92.2040623363017	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_002987-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	18
FUN_003040-T1	0.35	55.5143854473943	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003040-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	22
FUN_003097-T1	0.81	78.9395228494624	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003097-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	22
FUN_003101-T1	0.52	65.7892441266599	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003101-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	26
FUN_003112-T1	0.9	93.3176825588413	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003112-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	24
FUN_003124-T1	0.84	83.1716137805984	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003124-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	19
FUN_003126-T1	0.89	89.2126688009313	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003126-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	31
FUN_003130-T1	0.71	88.5351613778139	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003130-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	16
FUN_003140-T1	0.87	88.0255014326648	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003140-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	20
FUN_003182-T1	0.9	92.1592316384181	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003182-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	20
FUN_003186-T1	0.79	86.9560452364633	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003186-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	18
FUN_003196-T1	0.9	92.4544845246048	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003196-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	17
FUN_003203-T1	0.9	89.5417208785099	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003203-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	20
FUN_003231-T1	0.37	47.3869077306733	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003231-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	23
FUN_003232-T1	0.19	43.3320535714286	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003232-T1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	24
FUN_003233-T1	0.37	47.852125	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003233-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	23
FUN_003237-T1	0.86	90.4569558859371	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003237-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	20
FUN_003270-T1	0.23	36.1850081212777	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003270-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	18
FUN_003285-T1	0.89	91.8208937253994	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003285-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	20
FUN_003287-T1	0.73	81.4311623779947	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003287-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	17
FUN_003296-T1	0.73	79.1970306748466	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003296-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	28
FUN_003307-T1	0.68	79.8141218637993	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003307-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	18
FUN_003314-T1	0.27	48.7166201117318	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003314-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	21
FUN_003328-T1	0.84	87.642055719713	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003328-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	22
FUN_003361-T1	0.44	53.0312756756757	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003361-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	17
FUN_003362-T1	0.19	31.8655292923434	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003362-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	22
FUN_003378-T1	0.77	82.5914057295137	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003378-T1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	18
FUN_003434-T1	0.9	94.2138003748829	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003434-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	20
FUN_003435-T1	0.32	48.3903614738806	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003435-T1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	20
FUN_003436-T1	0.48	73.5451517509728	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003436-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	19
FUN_003448-T1	0.73	78.7780962643678	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003448-T1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	22
FUN_003469-T1	0.79	86.4708105022831	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003469-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	26
FUN_003490-T1	0.72	86.5375042403683	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003490-T1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	22
FUN_003500-T1	0.67	81.1403540437348	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003500-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	19
FUN_003503-T1	0.85	89.4083358024691	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003503-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	20
FUN_003572-T1	0.81	82.4518607105171	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003572-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	20
FUN_003600-T1	0.82	90.667786259542	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003600-T1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	18
FUN_003606-T1	0.29	34.2714918566775	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003606-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	22
FUN_003643-T1	0.51	64.6157996432818	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003643-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	22
FUN_003677-T1	0.27	30.8696626352642	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003677-T1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	20
FUN_003678-T1	0.81	80.1522837528604	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003678-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	18
FUN_003679-T1	0.46	50.6098308718437	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003679-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	21
FUN_003693-T1	0.84	83.7675081645983	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003693-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	18
FUN_003725-T1	0.25	48.8977295353982	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003725-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	19
FUN_003746-T1	0.92	93.3711223767979	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003746-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	19
FUN_003765-T1	0.17	36.4517597765363	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003765-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	20
FUN_003766-T1	0.35	47.1832017229002	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003766-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	17
FUN_003769-T1	0.38	84.0156836461126	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003769-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	17
FUN_003835-T1	0.85	86.151632275947	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003835-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	28
FUN_003850-T1	0.29	38.8261857972309	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003850-T1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	26
FUN_003851-T1	0.54	81.4327865360034	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003851-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	30
FUN_003855-T1	0.68	73.9660379829731	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003855-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	25
FUN_003863-T2	0.39	51.0514788199697	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003863-T2_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	18
FUN_003865-T1	0.24	32.2775378575435	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003865-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	19
FUN_003872-T1	0.89	93.4292451320352	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003872-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	29
FUN_003873-T1	0.8	86.3206784188034	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003873-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	20
FUN_003876-T1	0.9	92.5150249418025	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003876-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	21
FUN_003880-T1	0.41	55.2718385214008	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003880-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	23
FUN_003928-T1	0.66	68.2232196162047	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003928-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	22
FUN_003936-T1	0.5	71.7614996232103	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003936-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	18
FUN_003976-T1	0.79	79.7939028213166	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003976-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	19
FUN_003978-T1	0.16	46.4988054405677	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003978-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	20
FUN_003988-T1	0.48	52.9477932773109	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_003988-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	21
FUN_004004-T1	0.74	83.5013292547275	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004004-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	23
FUN_004023-T1	0.23	41.5441821561338	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004023-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	21
FUN_004034-T1	0.57	81.6740093457944	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004034-T1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	18
FUN_004043-T1	0.82	82.7020507201002	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004043-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	20
FUN_004065-T1	0.55	65.7759924487594	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004065-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	22
FUN_004076-T1	0.91	93.774902331443	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004076-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	20
FUN_004085-T1	0.27	34.9506294964029	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004085-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	21
FUN_004102-T1	0.55	60.0525225225225	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004102-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	16
FUN_004133-T1	0.78	81.3402283498492	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004133-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	23
FUN_004226-T1	0.33	49.706779771615	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004226-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	20
FUN_004252-T1	0.74	82.148231884058	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004252-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	21
FUN_004284-T1	0.88	90.2375669978922	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004284-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	30
FUN_004305-T1	0.86	88.1420650675489	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004305-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	18
FUN_004309-T1	0.28	55.9247967479675	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004309-T1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	21
FUN_004329-T1	0.73	82.6889355089355	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004329-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	19
FUN_004346-T1	0.92	94.4063570180547	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004346-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	17
FUN_004372-T1	0.91	89.7902548488949	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004372-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	17
FUN_004433-T1	0.92	95.097517031194	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004433-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	21
FUN_004437-T1	0.89	91.2017190866006	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004437-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	19
FUN_004466-T1	0.56	81.455653960283	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004466-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	20
FUN_004507-T1	0.49	61.5171733851384	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004507-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	22
FUN_004515-T1	0.76	84.9926098901099	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004515-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	23
FUN_004636-T1	0.26	42.1274592897783	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004636-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	23
FUN_004671-T1	0.33	40.8028162450067	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004671-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	18
FUN_004685-T1	0.78	89.5628312186486	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004685-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	22
FUN_004812-T1	0.61	67.5511681831523	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004812-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	22
FUN_004818-T1	0.82	83.5679796264856	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004818-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	25
FUN_004854-T1	0.63	79.9613026819923	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004854-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	19
FUN_004870-T1	0.84	91.1278072153326	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004870-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	19
FUN_004880-T1	0.2	47.2251361867704	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004880-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	22
FUN_004881-T1	0.17	31.6365535491905	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004881-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	18
FUN_004920-T1	0.8	79.7663389069129	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004920-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	20
FUN_004930-T1	0.19	42.3582463054187	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004930-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	18
FUN_004931-T1	0.25	56.9433651877133	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004931-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	16
FUN_004938-T1	0.87	92.3173030583874	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004938-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	19
FUN_004947-T1	0.75	76.4415055762082	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004947-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	19
FUN_004956-T1	0.62	62.3292228335626	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004956-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	22
FUN_004978-T1	0.18	38.5507986111111	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004978-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	20
FUN_004980-T1	0.78	82.1448937360179	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004980-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	19
FUN_004983-T1	0.53	49.5435417597142	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_004983-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	21
FUN_005009-T1	0.85	84.9111933097459	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_005009-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	18
FUN_005038-T1	0.58	56.7743172242875	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_005038-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	21
FUN_005039-T1	0.69	65.8071857079841	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_005039-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	21
FUN_005046-T1	0.3	33.4444991878722	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_005046-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	22
FUN_005061-T1	0.77	82.2963057742782	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_005061-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	15
FUN_005093-T1	0.43	74.0122911963883	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_005093-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	19
FUN_005095-T1	0.85	91.1946083172147	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_005095-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	22
FUN_005096-T1	0.91	94.8368187372709	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_005096-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	20
FUN_005118-T1	0.81	90.5907850707851	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_005118-T1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	20
FUN_005133-T1	0.89	91.3387541199736	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_005133-T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	18
FUN_005151-T1	0.83	83.0271064346419	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_005151-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	23
FUN_005200-T1	0.86	88.6094575979337	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_005200-T1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	28
FUN_005244-T1	0.92	92.9800518457072	../analysis_and_temp_files/03_fold_secretome/colab_fold_best_model/FUN_005244-T1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	23
